date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:13:17	2452/2452	---M--	200	added ('OK')	image/png	etag:%222e214d1-994-5fc04c6144b41%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/course-icon2.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/course-icon2.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:17	2376/2376	---M--	200	added ('OK')	image/png	etag:%222e214d2-948-5fc04c614a132%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/course-icon4.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/course-icon4.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:17	3252/3252	---M--	200	added ('OK')	image/png	etag:%222e214e7-cb4-5fc06838ecbc5%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/Entrepreneurship.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/Entrepreneurship.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:17	3872/3872	---M--	200	added ('OK')	image/png	etag:%222e214e8-f20-5fc06838eeb05%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/Finance.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/Finance.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:17	2292/2292	---M--	200	added ('OK')	image/png	etag:%222e214ea-8f4-5fc0683916baa%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/Hospitality.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/Hospitality.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:18	3417/3417	---M--	200	added ('OK')	image/png	etag:%222e214eb-d59-5fc068391b9ca%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/Human%20resource.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/Human%20resource.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:18	4405/4405	---M--	200	added ('OK')	image/png	etag:%222e214ec-1135-5fc068391bdb2%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/Insurance.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/Insurance.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:18	4416/4416	---M--	200	added ('OK')	image/png	etag:%222e214ed-1140-5fc068391c96a%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/International.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/International.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:18	3079/3079	---M--	200	added ('OK')	image/png	etag:%222e214ee-c07-5fc068391cd52%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/Information.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/Information.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:19	3744/3744	---M--	200	added ('OK')	image/png	etag:%222e214ef-ea0-5fc068393c53e%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/Marketing.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/Marketing.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
